_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease
145147,498000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,94.0,77.66666666666667
145146,488000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,90.0,78.16666666666667
145145,515000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,85.0,76.33333333333333
145144,540000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,90.0,82.16666666666667
145143,698888.0,2023,1,2023-01-01,North-East,Sengkang,4.0,14.0,92.0,85.5
145142,532000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,95.0,88.83333333333333
145141,560888.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,93.0,89.16666666666667
145140,470000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,2.0,92.0,81.5
145139,560000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,93.0,89.16666666666667
145138,670000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,92.0,93.41666666666667
145137,588000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,93.0,92.83333333333333
145136,568000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,93.0,93.91666666666667
145135,455000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,14.0,90.0,78.25
145134,575000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,93.0,93.91666666666667
145133,600000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,93.0,93.91666666666667
145132,590000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,93.0,92.91666666666667
145131,453000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,90.0,78.0
145130,660888.0,2023,1,2023-01-01,North-East,Sengkang,4.0,14.0,92.0,84.33333333333333
145129,630000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,92.0,83.66666666666667
145128,577000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,14.0,92.0,91.66666666666667
145127,580000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,14.0,92.0,91.75
145126,565000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,93.0,91.66666666666667
145125,590000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,17.0,92.0,91.33333333333333
145124,570000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,92.0,91.33333333333333
145123,468000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,85.0,77.66666666666667
145122,495000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,17.0,93.0,78.66666666666667
145121,580888.0,2023,1,2023-01-01,North-East,Sengkang,4.0,8.0,92.0,91.91666666666667
145120,570000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,95.0,91.91666666666667
145119,585000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,92.0,91.91666666666667
145118,560000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,5.0,93.0,94.41666666666667
145117,575000.0,2023,1,2023-01-01,North-East,Sengkang,4.0,11.0,93.0,94.41666666666667
145116,486500.0,2023,1,2023-01-01,North-East,Sengkang,3.0,14.0,67.0,90.58333333333333
145115,430000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,8.0,67.0,90.58333333333333
145114,450000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,17.0,67.0,90.83333333333333
145113,435000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,8.0,67.0,91.16666666666667
145112,425000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,8.0,67.0,89.91666666666667
145111,450000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,8.0,68.0,88.91666666666667
145110,495000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,20.0,69.0,94.5
145109,420000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,2.0,68.0,92.66666666666667
145108,435000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,5.0,69.0,94.58333333333333
145107,440888.0,2023,1,2023-01-01,North-East,Sengkang,3.0,23.0,68.0,92.75
145106,470000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,5.0,68.0,93.41666666666667
145105,420000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,5.0,67.0,91.75
145104,430000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,5.0,67.0,92.0
145103,445000.0,2023,1,2023-01-01,North-East,Sengkang,3.0,5.0,67.0,92.0
145102,325000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,20.0,46.0,90.66666666666667
145101,330000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,17.0,47.0,91.33333333333333
145100,330000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,11.0,46.0,91.58333333333333
145099,335000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,23.0,47.0,88.91666666666667
145098,375000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,17.0,47.0,94.66666666666667
145097,340000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,8.0,47.0,94.58333333333333
145096,340000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,17.0,47.0,92.66666666666667
145095,315000.0,2023,1,2023-01-01,North-East,Sengkang,2.0,5.0,48.0,89.25
145094,680000.0,2023,1,2023-01-01,North,Sembawang,5.5,17.0,141.0,74.83333333333333
145093,690000.0,2023,1,2023-01-01,North,Sembawang,5.5,8.0,130.0,77.25
145092,628000.0,2023,1,2023-01-01,North,Sembawang,5.5,14.0,137.0,77.41666666666667
145091,650000.0,2023,1,2023-01-01,North,Sembawang,5.5,5.0,131.0,77.75
145090,615000.0,2023,1,2023-01-01,North,Sembawang,5.5,14.0,130.0,77.75
145089,540000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,111.0,77.66666666666667
145088,515000.0,2023,1,2023-01-01,North,Sembawang,5.0,2.0,110.0,77.25
145087,520000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,76.75
145086,638000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,121.0,75.25
145085,516000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.41666666666667
145084,560000.0,2023,1,2023-01-01,North,Sembawang,5.0,2.0,123.0,75.33333333333333
145081,560000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,120.0,75.58333333333333
145080,635000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,113.0,94.33333333333333
145079,748888.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,113.0,94.5
145078,710000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,113.0,94.5
145077,728000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,94.58333333333333
145076,708000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,113.0,94.5
145075,715000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,94.08333333333333
145074,740000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,113.0,94.83333333333333
145073,700000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,113.0,94.75
145072,550000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.25
145071,538000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.25
145070,578000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.66666666666667
145069,760000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,94.16666666666667
145068,490000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.16666666666667
145067,522000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.25
145066,530000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,111.0,80.33333333333333
145065,632000.0,2023,1,2023-01-01,North,Sembawang,5.0,14.0,113.0,77.91666666666667
145064,578000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,110.0,77.41666666666667
145063,590000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,115.0,77.5
145062,582000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,77.5
145061,520000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,115.0,77.66666666666667
145060,590000.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,78.0
145059,610888.0,2023,1,2023-01-01,North,Sembawang,5.0,11.0,110.0,78.16666666666667
145058,500000.0,2023,1,2023-01-01,North,Sembawang,5.0,8.0,111.0,77.83333333333333
145057,560000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.75
145056,525000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,111.0,77.75
145055,535000.0,2023,1,2023-01-01,North,Sembawang,5.0,5.0,110.0,77.75
145054,452000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,90.0,78.08333333333333
145053,435000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,86.0,76.58333333333333
145052,420000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,91.0,76.58333333333333
145051,478000.0,2023,1,2023-01-01,North,Sembawang,4.0,14.0,90.0,76.58333333333333
145050,500000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,100.0,75.41666666666667
145049,510000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,91.33333333333333
145048,598000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,93.0,94.58333333333333
145047,600000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.58333333333333
145046,600000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.41666666666667
145045,590000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,93.0,94.41666666666667
145044,591000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,93.0,94.66666666666667
145043,600000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,93.0,94.75
145042,505000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,93.0,94.75
145041,612000.0,2023,1,2023-01-01,North,Sembawang,4.0,14.0,93.0,94.58333333333333
145040,512000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,93.0,94.58333333333333
145039,490000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,93.0,94.58333333333333
145038,565000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.58333333333333
145037,470000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,100.0,74.83333333333333
145036,490888.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,93.0,77.75
145035,595000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.16666666666667
145034,613000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.83333333333333
145033,620000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.16666666666667
145032,615800.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,93.0,94.91666666666667
145031,620000.0,2023,1,2023-01-01,North,Sembawang,4.0,14.0,93.0,94.16666666666667
145030,468000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,96.0,86.66666666666667
145029,430000.0,2023,1,2023-01-01,North,Sembawang,4.0,5.0,85.0,79.58333333333333
145028,492000.0,2023,1,2023-01-01,North,Sembawang,4.0,11.0,94.0,86.75
145027,460000.0,2023,1,2023-01-01,North,Sembawang,4.0,17.0,91.0,80.33333333333333
145026,470000.0,2023,1,2023-01-01,North,Sembawang,4.0,2.0,94.0,77.75
145025,485000.0,2023,1,2023-01-01,North,Sembawang,4.0,8.0,102.0,77.66666666666667
145024,410000.0,2023,1,2023-01-01,North,Sembawang,3.0,2.0,68.0,94.58333333333333
145023,445000.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.58333333333333
145022,430000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.58333333333333
145021,450000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.58333333333333
145020,456500.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.66666666666667
145019,475000.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.66666666666667
145018,425000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.75
145017,433000.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,67.0,94.5
145016,430000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,67.0,94.58333333333333
145015,438500.0,2023,1,2023-01-01,North,Sembawang,3.0,11.0,68.0,94.58333333333333
145014,465000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.83333333333333
145013,398000.0,2023,1,2023-01-01,North,Sembawang,3.0,2.0,67.0,94.66666666666667
145012,450000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.83333333333333
145011,470000.0,2023,1,2023-01-01,North,Sembawang,3.0,8.0,68.0,94.83333333333333
145010,330000.0,2023,1,2023-01-01,North,Sembawang,2.0,11.0,47.0,91.33333333333333
145009,320000.0,2023,1,2023-01-01,North,Sembawang,2.0,5.0,47.0,94.5
145008,362000.0,2023,1,2023-01-01,North,Sembawang,2.0,8.0,47.0,94.83333333333333
145007,340000.0,2023,1,2023-01-01,North,Sembawang,2.0,14.0,47.0,94.66666666666667
145006,302000.0,2023,1,2023-01-01,North,Sembawang,2.0,8.0,38.0,94.83333333333333
145005,348000.0,2023,1,2023-01-01,North,Sembawang,2.0,14.0,47.0,94.58333333333333
145004,325000.0,2023,1,2023-01-01,North,Sembawang,2.0,5.0,47.0,94.83333333333333
145003,340000.0,2023,1,2023-01-01,North,Sembawang,2.0,2.0,47.0,94.83333333333333
145002,770000.0,2023,1,2023-01-01,Central,Queenstown,5.0,5.0,119.0,51.083333333333336
145001,1125000.0,2023,1,2023-01-01,Central,Queenstown,5.0,20.0,124.0,74.91666666666667
145000,745000.0,2023,1,2023-01-01,Central,Queenstown,5.0,8.0,114.0,53.083333333333336
144999,1200000.0,2023,1,2023-01-01,Central,Queenstown,5.0,23.0,108.0,92.66666666666667
144998,1090000.0,2023,1,2023-01-01,Central,Queenstown,5.0,8.0,117.0,91.16666666666667
144997,991000.0,2023,1,2023-01-01,Central,Queenstown,4.0,23.0,108.0,73.91666666666667
144996,820000.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,94.0,77.0
144995,428888.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,84.0,50.5
144994,472000.0,2023,1,2023-01-01,Central,Queenstown,4.0,2.0,84.0,50.583333333333336
144993,1050000.0,2023,1,2023-01-01,Central,Queenstown,4.0,41.0,92.0,88.75
144992,776888.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,87.0,88.75
144991,928888.0,2023,1,2023-01-01,Central,Queenstown,4.0,29.0,92.0,88.75
144990,790000.0,2023,1,2023-01-01,Central,Queenstown,4.0,8.0,106.0,74.91666666666667
144989,948000.0,2023,1,2023-01-01,Central,Queenstown,4.0,11.0,93.0,94.41666666666667
144988,965000.0,2023,1,2023-01-01,Central,Queenstown,4.0,23.0,93.0,94.41666666666667
144987,959888.0,2023,1,2023-01-01,Central,Queenstown,4.0,35.0,93.0,94.5
144986,930000.0,2023,1,2023-01-01,Central,Queenstown,4.0,29.0,93.0,94.5
144985,865000.0,2023,1,2023-01-01,Central,Queenstown,4.0,14.0,93.0,94.5
144984,863000.0,2023,1,2023-01-01,Central,Queenstown,4.0,23.0,92.0,89.33333333333333
144983,680000.0,2023,1,2023-01-01,Central,Queenstown,4.0,2.0,95.0,88.25
144982,830000.0,2023,1,2023-01-01,Central,Queenstown,4.0,32.0,95.0,88.16666666666667
144981,700000.0,2023,1,2023-01-01,Central,Queenstown,4.0,8.0,92.0,79.66666666666667
144980,500000.0,2023,1,2023-01-01,Central,Queenstown,4.0,11.0,88.0,52.583333333333336
144979,815000.0,2023,1,2023-01-01,Central,Queenstown,4.0,20.0,95.0,88.25
144978,655000.0,2023,1,2023-01-01,Central,Queenstown,4.0,8.0,92.0,79.83333333333333
144977,980000.0,2023,1,2023-01-01,Central,Queenstown,4.0,5.0,83.0,92.66666666666667
144976,993000.0,2023,1,2023-01-01,Central,Queenstown,4.0,44.0,87.0,92.66666666666667
144975,838888.0,2023,1,2023-01-01,Central,Queenstown,4.0,11.0,87.0,92.33333333333333
144974,990000.0,2023,1,2023-01-01,Central,Queenstown,4.0,47.0,83.0,92.66666666666667
144973,628000.0,2023,1,2023-01-01,Central,Queenstown,3.0,17.0,60.0,84.58333333333333
144972,618000.0,2023,1,2023-01-01,Central,Queenstown,3.0,20.0,60.0,84.66666666666667
144971,600000.0,2023,1,2023-01-01,Central,Queenstown,3.0,8.0,69.0,87.66666666666667
144970,375000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,60.0,47.083333333333336
144969,345000.0,2023,1,2023-01-01,Central,Queenstown,3.0,8.0,66.0,46.083333333333336
144968,415188.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,76.0,49.416666666666664
144967,365000.0,2023,1,2023-01-01,Central,Queenstown,3.0,14.0,69.0,46.083333333333336
144966,385000.0,2023,1,2023-01-01,Central,Queenstown,3.0,8.0,72.0,46.583333333333336
144965,425000.0,2023,1,2023-01-01,Central,Queenstown,3.0,14.0,72.0,46.583333333333336
144964,400000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.083333333333336
144963,430000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.166666666666664
144962,418000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,50.416666666666664
144961,403888.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,53.416666666666664
144960,695000.0,2023,1,2023-01-01,Central,Queenstown,3.0,17.0,68.0,94.41666666666667
144959,665000.0,2023,1,2023-01-01,Central,Queenstown,3.0,35.0,68.0,94.5
144958,355000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.583333333333336
144957,420000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,65.0,51.583333333333336
144956,385000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,65.0,54.083333333333336
144955,665000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,65.0,92.58333333333333
144954,680000.0,2023,1,2023-01-01,Central,Queenstown,3.0,23.0,65.0,92.33333333333333
144953,330000.0,2023,1,2023-01-01,Central,Queenstown,3.0,11.0,60.0,43.083333333333336
144952,320000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,69.0,43.083333333333336
144951,295888.0,2023,1,2023-01-01,Central,Queenstown,3.0,2.0,60.0,45.0
144950,330000.0,2023,1,2023-01-01,Central,Queenstown,3.0,5.0,67.0,46.583333333333336
144949,442000.0,2023,1,2023-01-01,Central,Queenstown,2.0,23.0,47.0,89.33333333333333
144948,275000.0,2023,1,2023-01-01,Central,Queenstown,2.0,5.0,43.0,46.5
144947,250000.0,2023,1,2023-01-01,Central,Queenstown,2.0,5.0,46.0,43.083333333333336
144946,690000.0,2023,1,2023-01-01,North-East,Punggol,5.5,14.0,128.0,80.33333333333333
144945,740000.0,2023,1,2023-01-01,North-East,Punggol,5.5,14.0,130.0,79.41666666666667
144944,640000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,112.0,93.58333333333333
144943,710888.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,94.83333333333333
144942,685000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.83333333333333
144941,666000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,113.0,94.91666666666667
144940,710000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,113.0,94.91666666666667
144939,681000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,114.0,94.25
144938,725000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.91666666666667
144937,670000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,95.0
144936,725000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,94.91666666666667
144935,650000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,113.0,93.75
144933,710000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,92.5
144932,688000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,112.0,92.25
144931,665000.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,112.0,92.25
144930,777000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,112.0,92.25
144929,725000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,112.0,90.41666666666667
144928,568000.0,2023,1,2023-01-01,North-East,Punggol,5.0,17.0,110.0,79.5
144927,570000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,111.0,79.58333333333333
144926,785000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,115.0,89.08333333333333
144925,785000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,115.0,89.0
144924,690000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,92.5
144923,1220000.0,2023,1,2023-01-01,North-East,Punggol,5.0,17.0,149.0,89.08333333333333
144922,550000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,110.0,79.58333333333333
144921,562888.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,110.0,80.58333333333333
144920,782888.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,116.0,89.08333333333333
144919,570000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,110.0,79.58333333333333
144918,542000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,110.0,79.25
144917,750000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.83333333333333
144916,730000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.83333333333333
144915,710000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,113.0,94.91666666666667
144914,740000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,94.91666666666667
144913,788888.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,92.66666666666667
144912,715000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,89.66666666666667
144911,720000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,113.0,89.75
144910,793800.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,113.0,92.08333333333333
144909,775888.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,113.0,92.75
144908,620000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,111.0,81.08333333333333
144907,765000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,113.0,92.16666666666667
144906,736888.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,92.16666666666667
144905,594000.0,2023,1,2023-01-01,North-East,Punggol,5.0,17.0,111.0,81.08333333333333
144904,698000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,110.0,92.5
144903,556888.0,2023,1,2023-01-01,North-East,Punggol,5.0,2.0,110.0,79.83333333333333
144902,620000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,110.0,79.91666666666667
144901,600000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,110.0,79.83333333333333
144900,570000.0,2023,1,2023-01-01,North-East,Punggol,5.0,11.0,113.0,79.5
144899,600000.0,2023,1,2023-01-01,North-East,Punggol,5.0,17.0,110.0,79.41666666666667
144898,580000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,110.0,79.33333333333333
144897,576000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,112.0,79.5
144896,568000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,110.0,79.5
144895,530000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,110.0,79.91666666666667
144894,583000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,110.0,79.25
144893,562888.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,110.0,80.0
144892,566000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,110.0,80.33333333333333
144891,580000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,111.0,79.33333333333333
144890,638000.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,112.0,93.41666666666667
144889,820000.0,2023,1,2023-01-01,North-East,Punggol,5.0,14.0,113.0,94.66666666666667
144888,760000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.66666666666667
144887,750000.0,2023,1,2023-01-01,North-East,Punggol,5.0,8.0,113.0,94.66666666666667
144886,748888.0,2023,1,2023-01-01,North-East,Punggol,5.0,5.0,113.0,94.66666666666667
144885,580000.0,2023,1,2023-01-01,North-East,Punggol,5.0,17.0,110.0,80.58333333333333
144884,530000.0,2023,1,2023-01-01,North-East,Punggol,4.0,2.0,93.0,92.91666666666667
144883,625000.0,2023,1,2023-01-01,North-East,Punggol,4.0,8.0,92.0,93.58333333333333
144882,532000.0,2023,1,2023-01-01,North-East,Punggol,4.0,2.0,92.0,93.66666666666667
144881,605000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,92.0,91.41666666666667
144880,630000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,92.0,91.5
144879,548000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,94.91666666666667
144878,585000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,95.0
144877,615000.0,2023,1,2023-01-01,North-East,Punggol,4.0,14.0,93.0,94.91666666666667
144876,585000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,93.0,95.0
144875,548000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,95.0
144874,540000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,94.91666666666667
144873,530000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,95.0
144872,605000.0,2023,1,2023-01-01,North-East,Punggol,4.0,14.0,93.0,95.0
144871,580000.0,2023,1,2023-01-01,North-East,Punggol,4.0,14.0,93.0,95.0
144870,570000.0,2023,1,2023-01-01,North-East,Punggol,4.0,2.0,93.0,95.0
144869,560000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,93.0,94.91666666666667
144868,611000.0,2023,1,2023-01-01,North-East,Punggol,4.0,17.0,93.0,95.08333333333333
144867,575000.0,2023,1,2023-01-01,North-East,Punggol,4.0,17.0,93.0,94.91666666666667
144866,560000.0,2023,1,2023-01-01,North-East,Punggol,4.0,8.0,93.0,93.66666666666667
144865,515000.0,2023,1,2023-01-01,North-East,Punggol,4.0,2.0,92.0,91.41666666666667
144864,620000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,93.75
144863,615000.0,2023,1,2023-01-01,North-East,Punggol,4.0,14.0,93.0,92.5
144862,620000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,92.0,92.41666666666667
144861,638888.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,93.0,90.33333333333333
144860,640000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,93.0,90.33333333333333
144859,588000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,92.0,92.5
144858,625000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,92.0,92.25
144857,668888.0,2023,1,2023-01-01,North-East,Punggol,4.0,8.0,94.0,90.33333333333333
144856,670000.0,2023,1,2023-01-01,North-East,Punggol,4.0,11.0,94.0,90.33333333333333
144855,645000.0,2023,1,2023-01-01,North-East,Punggol,4.0,8.0,92.0,92.25
144854,620000.0,2023,1,2023-01-01,North-East,Punggol,4.0,5.0,92.0,90.33333333333333
144853,510000.0,2023,1,2023-01-01,North-East,Punggol,4.0,2.0,90.0,83.58333333333333
