_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude,nearest_station_0,dist_to_station0
153955,300000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,5.0,67.0,46.166666666666664,5.71,1.3349672085704,103.857205938309,Toa Payoh MRT,1.11
153956,398000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,8.0,67.0,60.5,5.95,1.33726999806036,103.862806558366,Potong Pasir MRT,0.95
153957,490000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,5.0,74.0,60.25,5.62,1.33398254838691,103.866520142842,Potong Pasir MRT,0.4
153958,355000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,2.0,67.0,48.25,5.69,1.33358025794591,103.84926452128,Toa Payoh MRT,0.22
153959,358000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,5.0,67.0,46.666666666666664,5.49,1.33291837032644,103.856763112528,Toa Payoh MRT,1.03
153960,320000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,8.0,65.0,49.25,6.7,1.34231481416805,103.84650890023,Braddell MRT,0.21
153961,372000.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,5.0,65.0,57.666666666666664,6.58,1.34203351013688,103.850648936995,Braddell MRT,0.46
153962,622500.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,14.0,68.0,92.83333333333333,6.01,1.33471455041652,103.878708329058,Bartley MRT,0.88
153963,612888.0,2023,5,2023-05-01,Central,Toa Payoh,3.0,8.0,68.0,92.83333333333333,6.01,1.33471455041652,103.878708329058,Bartley MRT,0.88
153964,978000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,14.0,93.0,94.33333333333333,6.3,1.33737735210716,103.842656049195,Caldecott MRT,0.28
153965,815000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,8.0,101.0,75.58333333333333,6.44,1.33980523961553,103.846281196306,Braddell MRT,0.09
153966,535000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,2.0,84.0,50.25,5.47,1.33189327620475,103.851025403234,Toa Payoh MRT,0.4
153967,720000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,11.0,110.0,69.0,5.84,1.3359069234545,103.854314596382,Toa Payoh MRT,0.84
153968,435000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,2.0,82.0,52.083333333333336,6.56,1.34261673404284,103.856454868244,Braddell MRT,1.1
153969,675000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,8.0,103.0,60.583333333333336,5.7,1.3343391689203,103.869158899303,Potong Pasir MRT,0.33
153970,740000.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,17.0,76.0,85.0,5.8,1.33472713626235,103.849822984337,Toa Payoh MRT,0.35
153971,940888.0,2023,5,2023-05-01,Central,Toa Payoh,4.0,32.0,91.0,85.0,5.84,1.33464078301907,103.847990266882,Toa Payoh MRT,0.23
153972,660000.0,2023,5,2023-05-01,Central,Toa Payoh,5.0,5.0,132.0,60.166666666666664,6.14,1.33585385483747,103.87893270615,Bartley MRT,0.75
153973,1370000.0,2023,5,2023-05-01,Central,Toa Payoh,5.0,35.0,114.0,88.0,6.13,1.33671098513786,103.845472945511,Braddell MRT,0.44
153974,833000.0,2023,5,2023-05-01,Central,Toa Payoh,5.0,5.0,119.0,73.41666666666667,5.67,1.33452611314579,103.855915402039,Toa Payoh MRT,0.96
153975,790000.0,2023,5,2023-05-01,Central,Toa Payoh,5.0,8.0,126.0,68.91666666666667,6.02,1.33737120983889,103.853113423858,Braddell MRT,0.78
153976,670000.0,2023,5,2023-05-01,Central,Toa Payoh,5.0,20.0,117.0,52.416666666666664,6.06,1.33825592680641,103.859303071005,Braddell MRT,1.41
153977,993000.0,2023,5,2023-05-01,Central,Toa Payoh,5.0,11.0,143.0,60.25,5.62,1.33398254838691,103.866520142842,Potong Pasir MRT,0.4
153978,900888.0,2023,5,2023-05-01,Central,Toa Payoh,5.5,2.0,146.0,62.25,6.3,1.33977315087539,103.852242265569,Braddell MRT,0.61
153979,913000.0,2023,5,2023-05-01,Central,Toa Payoh,5.5,2.0,146.0,62.5,6.45,1.34087644567662,103.850829960636,Braddell MRT,0.45
153980,320000.0,2023,5,2023-05-01,North,Woodlands,2.0,2.0,47.0,94.41666666666667,18.26,1.43850605916385,103.804250612304,Admiralty MRT,0.43
153981,298000.0,2023,5,2023-05-01,North,Woodlands,2.0,11.0,47.0,91.25,19.47,1.448942460118,103.801016266355,Admiralty MRT,0.92
153982,325000.0,2023,5,2023-05-01,North,Woodlands,2.0,8.0,47.0,94.16666666666667,17.74,1.43084072475669,103.797770248134,Woodlands South MRT,0.67
153983,300000.0,2023,5,2023-05-01,North,Woodlands,2.0,14.0,37.0,94.16666666666667,17.78,1.43128103413154,103.798018240512,Woodlands South MRT,0.72
153984,330000.0,2023,5,2023-05-01,North,Woodlands,2.0,2.0,47.0,94.41666666666667,18.24,1.43860258381124,103.805091219141,Admiralty MRT,0.51
153985,340000.0,2023,5,2023-05-01,North,Woodlands,2.0,11.0,37.0,94.41666666666667,18.24,1.43860258381124,103.805091219141,Admiralty MRT,0.51
153986,300500.0,2023,5,2023-05-01,North,Woodlands,3.0,2.0,67.0,53.166666666666664,20.07,1.44150532367192,103.772131618917,Marsiling MRT,1.02
153987,318000.0,2023,5,2023-05-01,North,Woodlands,3.0,2.0,68.0,57.0,20.38,1.44540729578602,103.77336982144,Marsiling MRT,1.43
153988,300000.0,2023,5,2023-05-01,North,Woodlands,3.0,8.0,65.0,50.25,19.79,1.44067109860246,103.775739945213,Marsiling MRT,0.92
153989,335800.0,2023,5,2023-05-01,North,Woodlands,3.0,14.0,68.0,57.0,20.23,1.44421587707158,103.77402718469,Marsiling MRT,1.29
153990,320000.0,2023,5,2023-05-01,North,Woodlands,3.0,5.0,67.0,53.083333333333336,19.99,1.44189730082889,103.774373791954,Marsiling MRT,1.04
153991,315000.0,2023,5,2023-05-01,North,Woodlands,3.0,11.0,65.0,51.75,19.79,1.44191492526921,103.778157094017,Woodlands North MRT,1.01
153992,295000.0,2023,5,2023-05-01,North,Woodlands,3.0,2.0,65.0,51.916666666666664,19.63,1.44051412313324,103.778621615198,Marsiling MRT,1.02
153993,430000.0,2023,5,2023-05-01,North,Woodlands,3.0,23.0,67.0,91.25,19.51,1.43904320861563,103.778109726656,Marsiling MRT,0.85
153994,335000.0,2023,5,2023-05-01,North,Woodlands,3.0,2.0,69.0,60.75,19.39,1.43812644143688,103.778700479218,Marsiling MRT,0.81
153995,323888.0,2023,5,2023-05-01,North,Woodlands,3.0,11.0,60.0,60.75,19.38,1.43848292251437,103.779524807409,Woodlands MRT,0.97
153996,445000.0,2023,5,2023-05-01,North,Woodlands,3.0,8.0,68.0,94.41666666666667,18.26,1.43850605916385,103.804250612304,Admiralty MRT,0.43
153997,440000.0,2023,5,2023-05-01,North,Woodlands,3.0,5.0,68.0,94.16666666666667,17.78,1.43128103413154,103.798018240512,Woodlands South MRT,0.72
153998,425000.0,2023,5,2023-05-01,North,Woodlands,3.0,5.0,67.0,90.83333333333333,18.64,1.43829151566128,103.794612853493,Admiralty MRT,0.75
153999,440000.0,2023,5,2023-05-01,North,Woodlands,3.0,14.0,67.0,90.83333333333333,18.54,1.43720254481335,103.794350937623,Woodlands MRT,0.72
154000,450000.0,2023,5,2023-05-01,North,Woodlands,3.0,8.0,68.0,94.41666666666667,18.24,1.43882273055925,103.80571417998,Admiralty MRT,0.56
154001,445000.0,2023,5,2023-05-01,North,Woodlands,3.0,14.0,68.0,94.41666666666667,18.31,1.43905183955493,103.804395663183,Admiralty MRT,0.42
154002,425000.0,2023,5,2023-05-01,North,Woodlands,3.0,5.0,68.0,94.41666666666667,18.24,1.43860258381124,103.805091219141,Admiralty MRT,0.51
154003,362000.0,2023,5,2023-05-01,North,Woodlands,3.0,8.0,68.0,60.916666666666664,19.49,1.4361178671849,103.773245421824,Marsiling MRT,0.41
154004,370000.0,2023,5,2023-05-01,North,Woodlands,3.0,5.0,67.0,62.416666666666664,19.1,1.433317737659,103.77549155593,Marsiling MRT,0.18
154005,385000.0,2023,5,2023-05-01,North,Woodlands,3.0,8.0,73.0,60.916666666666664,19.24,1.43437664621496,103.774783081105,Marsiling MRT,0.22
154006,372000.0,2023,5,2023-05-01,North,Woodlands,3.0,11.0,67.0,61.0,19.06,1.43608294925148,103.781199565987,Woodlands MRT,0.75
154007,455000.0,2023,5,2023-05-01,North,Woodlands,3.0,11.0,67.0,92.5,18.97,1.43185558749484,103.775294044439,Marsiling MRT,0.15
154008,375000.0,2023,5,2023-05-01,North,Woodlands,3.0,2.0,73.0,69.41666666666667,18.82,1.43080387256595,103.776172390442,Marsiling MRT,0.3
154009,390000.0,2023,5,2023-05-01,North,Woodlands,4.0,14.0,91.0,53.166666666666664,20.12,1.4419400958206,103.772053205058,Marsiling MRT,1.07
154010,372888.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,88.0,51.75,19.78,1.44134504107456,103.777182721751,Marsiling MRT,1.04
154011,365000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,88.0,51.75,20.36,1.44462754892828,103.772262881286,Marsiling MRT,1.35
154012,410000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,97.0,53.0,20.11,1.44279097620867,103.773706575083,Marsiling MRT,1.14
154013,430000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,90.0,78.0,19.77,1.44008479628214,103.77520066007,Marsiling MRT,0.85
154014,396000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,97.0,55.5,20.16,1.4431021898587,103.773366512748,Marsiling MRT,1.17
154015,365000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,91.0,56.5,20.33,1.4449461460443,103.773484126567,Marsiling MRT,1.38
154016,360000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,88.0,51.75,20.36,1.44462754892828,103.772262881286,Marsiling MRT,1.35
154017,400000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,98.0,54.583333333333336,20.32,1.44398788887815,103.772009513931,Marsiling MRT,1.29
154018,375000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,90.0,51.75,19.78,1.44134504107456,103.777182721751,Marsiling MRT,1.04
154019,380000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,91.0,53.583333333333336,20.03,1.44227708494378,103.774172807721,Marsiling MRT,1.08
154020,400000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,98.0,54.583333333333336,20.32,1.44398788887815,103.772009513931,Marsiling MRT,1.29
154021,385000.0,2023,5,2023-05-01,North,Woodlands,4.0,17.0,90.0,50.166666666666664,19.77,1.44008479628214,103.77520066007,Marsiling MRT,0.85
154022,460000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,84.0,65.33333333333333,18.54,1.43074665314852,103.781161363841,Marsiling MRT,0.81
154023,530888.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,106.0,72.25,18.5,1.43239170175696,103.785065334478,Woodlands MRT,0.52
154024,458000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,84.0,64.25,18.72,1.43293946017439,103.781881394457,Marsiling MRT,0.87
154025,465888.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,91.0,74.16666666666667,18.08,1.43364088827247,103.796644189543,Woodlands South MRT,0.81
154026,485000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,102.0,74.33333333333333,18.22,1.43508189271048,103.796733054808,Admiralty MRT,0.77
154027,478000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,102.0,73.75,19.39,1.44657565754604,103.796861656857,Admiralty MRT,0.81
154028,511800.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,102.0,73.58333333333333,18.72,1.44239411276294,103.802849502125,Admiralty MRT,0.29
154029,481888.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,102.0,73.91666666666667,19.37,1.44579329314903,103.795452666616,Admiralty MRT,0.84
154030,478000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,105.0,72.08333333333333,19.48,1.44479630092329,103.790602761905,Woodlands North MRT,0.69
154031,445000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,91.0,73.83333333333333,19.09,1.4436783632097,103.796822911109,Admiralty MRT,0.58
154032,472000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,91.0,79.25,19.33,1.44610809379956,103.797116575205,Admiralty MRT,0.75
154033,485000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,91.0,73.33333333333333,18.93,1.44288020200672,103.798887777863,Admiralty MRT,0.34
154034,475000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,101.0,73.83333333333333,19.28,1.44453455130133,103.794468979411,Admiralty MRT,0.85
154035,517000.0,2023,5,2023-05-01,North,Woodlands,4.0,17.0,92.0,91.25,19.35,1.44800009031143,103.801700391926,Admiralty MRT,0.82
154036,448000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,91.0,73.41666666666667,19.47,1.44851537801544,103.799883743679,Admiralty MRT,0.89
154037,495000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,92.0,91.16666666666667,19.35,1.44800009031143,103.801700391926,Admiralty MRT,0.82
154038,490000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,104.0,75.91666666666667,18.1,1.43232278107759,103.793250049436,Woodlands South MRT,0.54
154039,539000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,105.0,74.91666666666667,18.43,1.43386698574021,103.789472977537,Woodlands MRT,0.3
154040,530000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,104.0,75.91666666666667,18.11,1.43264768513006,103.79367954254,Woodlands South MRT,0.58
154041,545000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,107.0,74.83333333333333,18.33,1.43271971210005,103.789115611809,Woodlands MRT,0.39
154042,535000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,93.0,94.16666666666667,17.65,1.42968120982977,103.79721983981,Woodlands South MRT,0.56
154043,470000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,90.0,77.0,17.82,1.43071319275918,103.795708910476,Woodlands South MRT,0.49
154044,570000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,93.0,94.16666666666667,17.74,1.43084072475669,103.797770248134,Woodlands South MRT,0.67
154045,465000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,91.0,72.91666666666667,18.59,1.43864718901423,103.796518065481,Admiralty MRT,0.54
154046,485000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,100.0,76.08333333333333,17.99,1.43178572126544,103.79448461206,Woodlands South MRT,0.51
154047,450000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,99.0,73.41666666666667,18.36,1.43582791972125,103.795280266547,Woodlands MRT,0.82
154048,563888.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,93.0,93.25,18.69,1.43781260724005,103.79240942154,Woodlands MRT,0.53
154049,460000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,101.0,74.5,17.95,1.43364126031079,103.799619143241,Admiralty MRT,0.78
154050,518000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,100.0,74.5,18.02,1.43433582747728,103.799667122109,Admiralty MRT,0.71
154051,470000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,100.0,73.5,19.14,1.44581867717204,103.80106885347,Admiralty MRT,0.58
154052,505000.0,2023,5,2023-05-01,North,Woodlands,4.0,14.0,90.0,73.33333333333333,19.3,1.44708104147411,103.800563797362,Admiralty MRT,0.72
154053,480000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,100.0,73.58333333333333,19.35,1.44728214613521,103.799774503062,Admiralty MRT,0.75
154054,478000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,100.0,73.5,19.4,1.44723371011331,103.798185250091,Admiralty MRT,0.8
154055,500000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,105.0,75.83333333333333,18.44,1.4399996612522,103.803592354961,Admiralty MRT,0.3
154056,585000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,92.0,94.41666666666667,18.31,1.43905183955493,103.804395663183,Admiralty MRT,0.42
154057,499000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,101.0,75.83333333333333,18.49,1.44031862988978,103.803284675318,Admiralty MRT,0.26
154058,530000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,102.0,75.75,18.39,1.43953354132813,103.803797276395,Admiralty MRT,0.33
154059,535000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,92.0,94.41666666666667,18.24,1.43860258381124,103.805091219141,Admiralty MRT,0.51
154060,528000.0,2023,5,2023-05-01,North,Woodlands,4.0,14.0,100.0,73.08333333333333,18.7,1.44087378994661,103.79949417107,Admiralty MRT,0.17
154061,535000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,93.0,94.16666666666667,18.33,1.43981455081875,103.806041331649,Admiralty MRT,0.57
154062,515000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,105.0,75.75,18.5,1.4411312628412,103.805148060847,Admiralty MRT,0.47
154063,465000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,90.0,79.75,18.61,1.44282519946342,103.807197738189,Admiralty MRT,0.73
154064,490000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,94.0,78.83333333333333,18.51,1.44188539470704,103.807161942037,Admiralty MRT,0.7
154065,498000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,101.0,73.83333333333333,18.29,1.43619845734491,103.797798851368,Admiralty MRT,0.6
154066,490000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,101.0,74.25,18.2,1.43690908549732,103.801599442682,Admiralty MRT,0.41
154067,491000.0,2023,5,2023-05-01,North,Woodlands,4.0,11.0,101.0,73.91666666666667,18.24,1.43542609193713,103.796998842033,Admiralty MRT,0.72
154068,470000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,101.0,73.75,18.21,1.43599797313423,103.799065756645,Admiralty MRT,0.55
154069,502000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,101.0,74.16666666666667,18.2,1.43690908549732,103.801599442682,Admiralty MRT,0.41
154070,518000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,93.0,94.25,19.17,1.44701000965699,103.803804116178,Admiralty MRT,0.78
154071,550000.0,2023,5,2023-05-01,North,Woodlands,4.0,14.0,93.0,94.25,18.98,1.44591953745344,103.805861537979,Admiralty MRT,0.8
154072,537000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,93.0,94.25,19.0,1.4459309722247,103.805162418466,Admiralty MRT,0.75
154073,448000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,91.0,61.5,19.05,1.43398859274828,103.777490482198,Marsiling MRT,0.41
154074,440000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,92.0,61.0,19.08,1.43646587087026,103.781576865168,Woodlands MRT,0.71
154075,422000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,91.0,62.666666666666664,19.19,1.43759759979085,103.781575573323,Woodlands MRT,0.73
154076,445000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,92.0,60.916666666666664,19.01,1.43598268540185,103.781932747463,Woodlands MRT,0.67
154077,440000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,84.0,68.83333333333333,18.71,1.43207266699216,103.780455054811,Marsiling MRT,0.71
154078,458000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,103.0,71.75,18.67,1.42790621947847,103.774008312859,Marsiling MRT,0.51
154079,500000.0,2023,5,2023-05-01,North,Woodlands,4.0,8.0,104.0,70.08333333333333,19.27,1.44343770450452,103.792255388168,Woodlands North MRT,0.93
154080,475000.0,2023,5,2023-05-01,North,Woodlands,4.0,5.0,105.0,72.25,19.22,1.44272213958686,103.791731283274,Woodlands MRT,0.85
154081,480000.0,2023,5,2023-05-01,North,Woodlands,4.0,2.0,106.0,71.91666666666667,18.92,1.44049882801819,103.793287093335,Admiralty MRT,0.86
154082,535000.0,2023,5,2023-05-01,North,Woodlands,5.0,26.0,118.0,53.416666666666664,20.43,1.44498346336295,103.771720496252,Marsiling MRT,1.4
154083,480000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,123.0,52.25,19.65,1.44039399880253,103.777942285238,Marsiling MRT,0.97
154084,500000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,121.0,61.333333333333336,19.51,1.43845614747139,103.777081265974,Marsiling MRT,0.74
154085,508000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,121.0,61.583333333333336,19.47,1.43911242302221,103.778949135126,Marsiling MRT,0.91
154086,530000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,123.0,60.75,19.39,1.43812644143688,103.778700479218,Marsiling MRT,0.81
154087,508000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,126.0,61.666666666666664,19.47,1.43911242302221,103.778949135126,Marsiling MRT,0.91
154088,690000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,126.0,72.58333333333333,18.4,1.43254270511027,103.787387733968,Woodlands MRT,0.39
154089,680000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,113.0,94.41666666666667,18.31,1.43878176413502,103.803707797971,Admiralty MRT,0.36
154090,702000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,113.0,94.33333333333333,18.31,1.43878176413502,103.803707797971,Admiralty MRT,0.36
154091,585000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,122.0,73.83333333333333,19.01,1.44283764811354,103.79681411892,Admiralty MRT,0.53
154092,558000.0,2023,5,2023-05-01,North,Woodlands,5.0,14.0,111.0,79.25,19.33,1.44610809379956,103.797116575205,Admiralty MRT,0.75
154093,572000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,122.0,73.83333333333333,19.01,1.44283764811354,103.79681411892,Admiralty MRT,0.53
154094,618000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,112.0,91.16666666666667,19.23,1.44746980055218,103.803227069534,Admiralty MRT,0.8
154095,570000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,112.0,91.08333333333333,19.31,1.44805153860282,103.802708834923,Admiralty MRT,0.85
154096,610000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,122.0,74.75,18.15,1.43176924442597,103.790935226101,Woodlands South MRT,0.51
154097,626000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,124.0,76.41666666666667,18.32,1.43417410308188,103.792397305065,Woodlands MRT,0.54
154098,640000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,128.0,74.91666666666667,18.49,1.43459781347729,103.789672557945,Woodlands MRT,0.25
154099,622000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,128.0,75.33333333333333,17.97,1.43054851471274,103.79207205123,Woodlands South MRT,0.35
154100,660000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,129.0,76.33333333333333,18.38,1.43458853077239,103.791962661857,Woodlands MRT,0.48
154101,628000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,123.0,74.58333333333333,18.18,1.43249995976888,103.791786711705,Woodlands South MRT,0.56
154102,548000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,110.0,76.58333333333333,17.89,1.43154455834341,103.796152447108,Woodlands South MRT,0.59
154103,615000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,120.0,76.08333333333333,17.62,1.42773187485332,103.793625057871,Woodlands South MRT,0.1
154104,550000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,111.0,77.08333333333333,17.66,1.42861439008497,103.794717960696,Woodlands South MRT,0.25
154105,570000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,111.0,77.25,17.61,1.42844657911529,103.795288852487,Woodlands South MRT,0.3
154106,540000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,117.0,73.0,18.5,1.4356389803296,103.791654565327,Woodlands MRT,0.42
154107,590000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,118.0,72.5,18.74,1.43774346901468,103.791171851068,Woodlands MRT,0.41
154108,590000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,121.0,72.5,18.78,1.43791227793029,103.79053981455,Woodlands MRT,0.35
154109,685000.0,2023,5,2023-05-01,North,Woodlands,5.0,17.0,113.0,93.25,18.73,1.43823874589707,103.792452185805,Woodlands MRT,0.56
154110,535000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,118.0,73.41666666666667,18.48,1.43649098814063,103.793972071847,Woodlands MRT,0.67
154111,578000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,121.0,74.41666666666667,18.1,1.43484925635895,103.798922420494,Admiralty MRT,0.68
154112,560000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,120.0,75.58333333333333,17.97,1.43272193932997,103.796846435522,Woodlands South MRT,0.74
154198,440000.0,2023,5,2023-05-01,North,Yishun,3.0,8.0,67.0,91.58333333333333,16.51,1.43195783277463,103.845379076263,Yishun MRT,1.19
154113,572000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,115.0,75.58333333333333,17.98,1.43228169943574,103.795797044364,Woodlands South MRT,0.63
154114,585000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,124.0,73.58333333333333,19.4,1.44723371011331,103.798185250091,Admiralty MRT,0.8
154115,580000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,121.0,73.25,19.21,1.44624972053447,103.800417990569,Admiralty MRT,0.63
154116,705000.0,2023,5,2023-05-01,North,Woodlands,5.0,14.0,113.0,94.41666666666667,18.24,1.43882273055925,103.80571417998,Admiralty MRT,0.56
154117,638000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,113.0,94.41666666666667,18.24,1.43882273055925,103.80571417998,Admiralty MRT,0.56
154118,595000.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,119.0,72.66666666666667,18.9,1.44190741181249,103.797234182141,Admiralty MRT,0.44
154119,700000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,113.0,94.16666666666667,18.31,1.43951622531014,103.805687652889,Admiralty MRT,0.54
154120,755333.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,113.0,94.16666666666667,18.39,1.44029961420554,103.805892481401,Admiralty MRT,0.55
154121,690000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,113.0,94.08333333333333,18.39,1.44029961420554,103.805892481401,Admiralty MRT,0.55
154122,538888.0,2023,5,2023-05-01,North,Woodlands,5.0,8.0,114.0,78.83333333333333,18.53,1.44180897954114,103.806372444994,Admiralty MRT,0.61
154123,500000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,110.0,79.75,18.51,1.44216549395902,103.808040672708,Admiralty MRT,0.8
154124,530000.0,2023,5,2023-05-01,North,Woodlands,5.0,2.0,111.0,79.66666666666667,18.64,1.4435841754527,103.808407333102,Admiralty MRT,0.89
154125,525000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,115.0,78.75,18.41,1.44100430753825,103.807223345894,Admiralty MRT,0.7
154126,585000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,121.0,75.25,18.12,1.43671737829561,103.803192512642,Admiralty MRT,0.49
154127,575000.0,2023,5,2023-05-01,North,Woodlands,5.0,5.0,121.0,75.33333333333333,18.08,1.43626628875804,103.802942658182,Admiralty MRT,0.52
154128,640000.0,2023,5,2023-05-01,North,Woodlands,5.0,11.0,122.0,74.25,18.2,1.43690908549732,103.801599442682,Admiralty MRT,0.41
