_id,resale_price,year,month,year_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
174328,310000.0,2024,3,2024-03,West,Jurong West,3.0,8.0,67.0,46.25,"114, Ho Ching Road",16.2,1.33378944321337,103.72411125115,610114,Lakeside MRT,1.21
174329,355000.0,2024,3,2024-03,West,Jurong West,3.0,5.0,64.0,61.416666666666664,"495, Jurong West Street 41",16.86,1.34969073793762,103.724362342467,640495,Lakeside MRT,0.71
174330,458000.0,2024,3,2024-03,West,Jurong West,3.0,8.0,68.0,93.0,"561B, Jurong West Street 42",17.58,1.35477102717501,103.71967262747,642561,Lakeside MRT,1.17
174331,365000.0,2024,3,2024-03,West,Jurong West,3.0,5.0,67.0,57.333333333333336,"534, Jurong West Street 52",17.56,1.34896771891724,103.717106045626,640534,Lakeside MRT,0.67
174332,438888.0,2024,3,2024-03,West,Jurong West,3.0,8.0,74.0,59.416666666666664,"520, Jurong West Street 52",17.35,1.34609883764925,103.717876373079,640520,Lakeside MRT,0.4
174333,380000.0,2024,3,2024-03,West,Jurong West,3.0,8.0,73.0,63.666666666666664,"925, Jurong West Street 92",20.11,1.34014998251696,103.689146387922,640925,Jurong West MRT,0.95
174334,535000.0,2024,3,2024-03,West,Jurong West,4.0,8.0,92.0,89.91666666666667,"183B, Boon Lay Avenue",18.28,1.34832613059279,103.709690144917,642183,Boon Lay MRT,1.15
174335,472000.0,2024,3,2024-03,West,Jurong West,4.0,5.0,113.0,70.41666666666667,"264, Boon Lay Drive",18.48,1.34607772133475,103.706889791188,640264,Boon Lay MRT,0.83
174336,540000.0,2024,3,2024-03,West,Jurong West,4.0,5.0,102.0,72.91666666666667,"349, Corporation Drive",16.94,1.33953419646662,103.719166865639,610349,Lakeside MRT,0.56
174337,433000.0,2024,3,2024-03,West,Jurong West,4.0,2.0,100.0,60.416666666666664,"484, Jurong West Avenue 1",16.59,1.34820888282868,103.72635776089,640484,Lakeside MRT,0.74
174338,445000.0,2024,3,2024-03,West,Jurong West,4.0,5.0,88.0,76.75,"273D, Jurong West Avenue 3",19.13,1.35225502596369,103.70308133299,644273,Boon Lay MRT,1.55
174339,478000.0,2024,3,2024-03,West,Jurong West,4.0,8.0,104.0,65.83333333333333,"723, Jurong West Avenue 5",19.31,1.34442696756266,103.698193963126,640723,Jurong West MRT,0.76
174340,555000.0,2024,3,2024-03,West,Jurong West,4.0,5.0,93.0,93.0,"561A, Jurong West Street 42",17.54,1.354294109695,103.719755141086,641561,Lakeside MRT,1.12
174341,490000.0,2024,3,2024-03,West,Jurong West,4.0,11.0,106.0,59.333333333333336,"403, Jurong West Street 42",17.35,1.35383921849512,103.721479697852,640403,Lakeside MRT,1.06
174342,486888.0,2024,3,2024-03,West,Jurong West,4.0,11.0,94.0,58.5,"527, Jurong West Street 52",17.58,1.34788416536561,103.716417393401,640527,Lakeside MRT,0.64
174343,488000.0,2024,3,2024-03,West,Jurong West,4.0,2.0,90.0,75.83333333333333,"617, Jurong West Street 65",18.93,1.34092564953584,103.700561353198,640617,Jurong West MRT,0.52
174344,470000.0,2024,3,2024-03,West,Jurong West,4.0,11.0,86.0,77.75,"673A, Jurong West Street 65",18.99,1.34426518191339,103.701249463726,641673,Boon Lay MRT,0.82
174345,500000.0,2024,3,2024-03,West,Jurong West,4.0,2.0,91.0,76.75,"633, Jurong West Street 65",19.15,1.34326081308615,103.69933430697,640633,Jurong West MRT,0.67
174346,470000.0,2024,3,2024-03,West,Jurong West,4.0,11.0,104.0,65.16666666666667,"826, Jurong West Street 81",19.77,1.34604948706974,103.694422327664,640826,Jurong West MRT,0.99
174347,470000.0,2024,3,2024-03,West,Jurong West,4.0,8.0,105.0,64.41666666666667,"942, Jurong West Street 91",20.21,1.34372024772129,103.689377054654,640942,Jurong West MRT,1.11
174348,470000.0,2024,3,2024-03,West,Jurong West,4.0,5.0,103.0,63.416666666666664,"914, Jurong West Street 91",20.28,1.34145537092651,103.687970250455,640914,Jurong West MRT,1.13
174349,465000.0,2024,3,2024-03,West,Jurong West,4.0,8.0,104.0,63.666666666666664,"934, Jurong West Street 91",20.22,1.34223795658444,103.688737672784,640934,Jurong West MRT,1.08
174350,605000.0,2024,3,2024-03,West,Jurong West,4.0,17.0,93.0,90.25,"175C, Yung Kuang Road",16.42,1.33278786165574,103.721640089539,613175,Lakeside MRT,1.27
174351,552888.0,2024,3,2024-03,West,Jurong West,4.0,11.0,93.0,93.66666666666667,"166B, Yung Kuang Road",16.3,1.3312465772439,103.722255844894,612166,Lakeside MRT,1.45
174352,512888.0,2024,3,2024-03,West,Jurong West,4.0,2.0,93.0,93.66666666666667,"166B, Yung Kuang Road",16.3,1.3312465772439,103.722255844894,612166,Lakeside MRT,1.45
174353,728000.0,2024,3,2024-03,West,Jurong West,5.0,8.0,114.0,93.5,"218C, Boon Lay Avenue",18.21,1.35069669655304,103.711459246397,643218,Lakeside MRT,1.27
174354,743500.0,2024,3,2024-03,West,Jurong West,5.0,8.0,113.0,90.16666666666667,"197D, Boon Lay Drive",17.65,1.34360788485586,103.713869400316,644197,Lakeside MRT,0.79
174355,585000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,122.0,72.5,"367, Corporation Drive",16.87,1.33769782307079,103.719145674511,610367,Lakeside MRT,0.75
174356,621888.0,2024,3,2024-03,West,Jurong West,5.0,8.0,122.0,72.66666666666667,"368, Corporation Drive",16.81,1.33736272867617,103.719602734694,610368,Lakeside MRT,0.78
174357,620000.0,2024,3,2024-03,West,Jurong West,5.0,14.0,133.0,60.083333333333336,"444, Jurong West Avenue 1",17.47,1.35195380808937,103.719396655601,640444,Lakeside MRT,0.87
174358,515000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,111.0,76.83333333333333,"273C, Jurong West Avenue 3",19.02,1.35183241937093,103.704007771092,643273,Boon Lay MRT,1.48
174359,530000.0,2024,3,2024-03,West,Jurong West,5.0,14.0,111.0,77.08333333333333,"276B, Jurong West Avenue 3",19.01,1.35266387212157,103.704448082084,642276,Boon Lay MRT,1.57
174360,635000.0,2024,3,2024-03,West,Jurong West,5.0,8.0,120.0,73.33333333333333,"687, Jurong West Ctrl 1",18.42,1.34153247772335,103.705669897207,640687,Boon Lay MRT,0.33
174361,578000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,121.0,60.083333333333336,"461, Jurong West Street 41",17.21,1.34955642619511,103.720801288376,640461,Lakeside MRT,0.59
174362,640000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,139.0,59.083333333333336,"408, Jurong West Street 42",17.29,1.35478633435811,103.722563908677,640408,Lakeside MRT,1.18
174363,528000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,111.0,77.66666666666667,"653C, Jurong West Street 61",19.12,1.33542562710519,103.696934679068,643653,Jurong West MRT,0.24
174364,604000.0,2024,3,2024-03,West,Jurong West,5.0,14.0,110.0,76.08333333333333,"624, Jurong West Street 61",19.21,1.34078438355043,103.697876125215,640624,Jurong West MRT,0.36
174365,561000.0,2024,3,2024-03,West,Jurong West,5.0,14.0,110.0,83.33333333333333,"678C, Jurong West Street 64",18.74,1.34480618588213,103.703838568056,643678,Boon Lay MRT,0.73
174366,530000.0,2024,3,2024-03,West,Jurong West,5.0,14.0,110.0,76.75,"633, Jurong West Street 65",19.15,1.34326081308615,103.69933430697,640633,Jurong West MRT,0.67
174367,575000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,126.0,71.41666666666667,"764, Jurong West Street 74",19.48,1.34939703660643,103.69844958022,640764,Jurong West MRT,1.31
174368,625000.0,2024,3,2024-03,West,Jurong West,5.0,5.0,126.0,71.66666666666667,"759, Jurong West Street 74",19.39,1.35014490879961,103.69970417817,640759,Jurong West MRT,1.41
174369,551888.0,2024,3,2024-03,West,Jurong West,5.0,5.0,129.0,71.16666666666667,"848, Jurong West Street 81",20.01,1.3457082721775,103.692018052051,640848,Jurong West MRT,1.07
174370,550000.0,2024,3,2024-03,West,Jurong West,5.0,5.0,127.0,68.33333333333333,"833, Jurong West Street 81",19.69,1.34374402387877,103.694357308749,640833,Jurong West MRT,0.76
174371,505000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,121.0,64.25,"940, Jurong West Street 91",20.25,1.34330790784966,103.688873352514,640940,Jurong West MRT,1.13
174372,570000.0,2024,3,2024-03,West,Jurong West,5.0,8.0,122.0,63.916666666666664,"923, Jurong West Street 92",20.02,1.3395365030556,103.689799865223,640923,Jurong West MRT,0.86
174373,545000.0,2024,3,2024-03,West,Jurong West,5.0,17.0,112.0,83.5,"989A, Jurong West Street 93",19.39,1.33597335245081,103.694567800488,641989,Jurong West MRT,0.35
174374,606000.0,2024,3,2024-03,West,Jurong West,5.0,8.0,110.0,83.5,"989C, Jurong West Street 93",19.32,1.33580169821898,103.695145055144,643989,Jurong West MRT,0.31
174375,656000.0,2024,3,2024-03,West,Jurong West,5.0,11.0,124.0,72.5,"328, Tah Ching Road",16.47,1.33663451315422,103.72260042207,610328,Lakeside MRT,0.86
174376,715000.0,2024,3,2024-03,West,Jurong West,5.0,2.0,113.0,90.25,"175A, Yung Kuang Road",16.4,1.33193786368443,103.721561508725,611175,Lakeside MRT,1.36
174377,578000.0,2024,3,2024-03,West,Jurong West,5.0,5.0,116.0,76.25,"178, Yung Sheng Road",16.52,1.33323653409443,103.72084235604,610178,Lakeside MRT,1.22
174378,568000.0,2024,3,2024-03,West,Jurong West,5.0,8.0,116.0,76.16666666666667,"183, Yung Sheng Road",16.33,1.3332396770301,103.722683916463,610183,Lakeside MRT,1.23
174379,800000.0,2024,3,2024-03,West,Jurong West,5.5,11.0,139.0,73.25,"688, Jurong West Ctrl 1",18.44,1.34110457354081,103.705352925978,640688,Boon Lay MRT,0.29
174380,735000.0,2024,3,2024-03,West,Jurong West,5.5,11.0,149.0,61.166666666666664,"549, Jurong West Street 42",17.85,1.35291393924454,103.716072724817,640549,Lakeside MRT,1.1
174381,683000.0,2024,3,2024-03,West,Jurong West,5.5,11.0,130.0,75.41666666666667,"669B, Jurong West Street 64",18.77,1.34284965706275,103.702804278151,642669,Boon Lay MRT,0.59
174382,772888.0,2024,3,2024-03,West,Jurong West,5.5,8.0,154.0,70.58333333333333,"752, Jurong West Street 74",19.35,1.34852762746799,103.699428834965,640752,Jurong West MRT,1.23
174383,740000.0,2024,3,2024-03,West,Jurong West,5.5,8.0,146.0,71.91666666666667,"859, Jurong West Street 81",19.72,1.34923032309478,103.696100644272,640859,Jurong West MRT,1.29
174384,828000.0,2024,3,2024-03,West,Jurong West,5.5,11.0,139.0,72.0,"334, Kang Ching Road",16.55,1.33940432115565,103.722907285019,610334,Lakeside MRT,0.58
174385,838000.0,2024,3,2024-03,West,Jurong West,5.5,5.0,143.0,71.91666666666667,"333, Kang Ching Road",16.49,1.33927933228555,103.723441613129,610333,Lakeside MRT,0.62
174386,607000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,14.0,62.0,79.33333333333333,"12, Farrer Pk Road",3.32,1.31198113120325,103.851638487106,210012,Farrer Park MRT,0.37
174387,415888.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,5.0,68.0,53.916666666666664,"97, Geylang Bahru",4.58,1.32374860212507,103.870243903519,330097,Geylang Bahru MRT,0.31
174388,286888.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,5.0,56.0,45.916666666666664,"32, Jln Bahagia",4.73,1.32613207103741,103.858096717028,320032,Boon Keng MRT,0.85
174389,300000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,11.0,56.0,45.333333333333336,"27, Jln Bahagia",4.71,1.32602102238192,103.858991981159,320027,Boon Keng MRT,0.79
174390,574000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,8.0,67.0,92.75,"117A, Jln Tenteram",4.96,1.3282335842715,103.861138402914,321117,Boon Keng MRT,0.99
174391,598000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,14.0,67.0,92.75,"117A, Jln Tenteram",4.96,1.3282335842715,103.861138402914,321117,Boon Keng MRT,0.99
174392,425000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,2.0,63.0,60.916666666666664,"684, Race Course Road",3.45,1.31430707569496,103.856659538355,210684,Farrer Park MRT,0.25
174393,800000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,20.0,68.0,95.25,"26A, Saint George'S Lane",4.31,1.32238824783966,103.862438814371,321026,Boon Keng MRT,0.35
174394,471000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,2.0,82.0,59.666666666666664,"14, Saint George'S Road",4.46,1.32372959300757,103.862088429598,320014,Boon Keng MRT,0.49
174395,300000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,8.0,65.0,48.916666666666664,"75, Whampoa Drive",4.54,1.32441875533381,103.858185074994,320075,Boon Keng MRT,0.68
174396,390000.0,2024,3,2024-03,Central,Kallang/Whampoa,3.0,14.0,76.0,49.083333333333336,"98, Whampoa Drive",4.28,1.32158068709129,103.854150953187,320098,Farrer Park MRT,0.94
174397,902888.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,14.0,89.0,87.25,"38A, Bendemeer Road",4.11,1.32005797775204,103.866939439236,331038,Geylang Bahru MRT,0.54
174398,588000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,8.0,82.0,57.666666666666664,"466, Crawford Lane",2.4,1.30508442984799,103.862599006613,190466,Lavender MRT,0.25
174399,765000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,29.0,76.0,79.33333333333333,"15, Farrer Pk Road",3.22,1.31104346812009,103.851660614786,210015,Farrer Park MRT,0.42
174400,550000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,5.0,94.0,56.083333333333336,"102, Jln Rajah",5.06,1.32822306444761,103.851519753845,321102,Toa Payoh MRT,0.66
174401,875000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,29.0,93.0,92.75,"116A, Jln Tenteram",4.82,1.3270531250321,103.860558381575,321116,Boon Keng MRT,0.86
174402,725000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,5.0,93.0,92.75,"117A, Jln Tenteram",4.96,1.3282335842715,103.861138402914,321117,Boon Keng MRT,0.99
174403,980000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,23.0,93.0,92.83333333333333,"113D, Mcnair Road",4.06,1.32014859879822,103.859763746554,325113,Boon Keng MRT,0.22
174404,1051000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,17.0,92.0,95.25,"26B, Saint George'S Lane",4.23,1.32166862124903,103.862717909816,322026,Boon Keng MRT,0.29
174405,783888.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,5.0,106.0,59.833333333333336,"105, Towner Road",4.1,1.32048559152829,103.861074545823,321105,Boon Keng MRT,0.14
174406,895000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,23.0,90.0,81.5,"3B, Upp Boon Keng Road",3.67,1.31429873353526,103.872828236608,382003,Kallang MRT,0.35
174407,868000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,2.0,88.0,92.41666666666667,"8C, Upp Boon Keng Road",3.47,1.31316945825099,103.870819299852,383008,Kallang MRT,0.2
174408,508888.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,23.0,91.0,49.166666666666664,"101, Whampoa Drive",4.16,1.32041710187602,103.853813946402,323101,Farrer Park MRT,0.81
174409,480000.0,2024,3,2024-03,Central,Kallang/Whampoa,4.0,8.0,87.0,49.75,"49, Whampoa South",4.58,1.32448737406528,103.866368168069,330049,Geylang Bahru MRT,0.68
174410,665000.0,2024,3,2024-03,Central,Kallang/Whampoa,5.0,20.0,117.0,49.416666666666664,"55, Geylang Bahru",4.58,1.32408464111823,103.86859054805,330055,Geylang Bahru MRT,0.46
174411,858000.0,2024,3,2024-03,Central,Kallang/Whampoa,5.0,11.0,129.0,62.583333333333336,"119, Mcnair Road",4.04,1.3197152535396,103.856870419005,320119,Boon Keng MRT,0.52
174412,918000.0,2024,3,2024-03,Central,Kallang/Whampoa,5.0,14.0,110.0,79.75,"108B, Mcnair Road",4.05,1.31998124429925,103.859005144914,323108,Boon Keng MRT,0.29
174413,720000.0,2024,3,2024-03,Central,Kallang/Whampoa,5.0,5.0,132.0,49.416666666666664,"86, Whampoa Drive",4.43,1.32313609086907,103.855871591303,320086,Boon Keng MRT,0.76
174414,975000.0,2024,3,2024-03,Central,Kallang/Whampoa,5.5,5.0,144.0,62.833333333333336,"110, Mcnair Road",4.28,1.32207919748314,103.859079081313,320110,Boon Keng MRT,0.41
174415,470000.0,2024,3,2024-03,Central,Marine Parade,3.0,14.0,65.0,51.083333333333336,"67, Marine Drive",5.91,1.30445743674353,103.909602924396,440067,Kembangan MRT,1.87
174416,396888.0,2024,3,2024-03,Central,Marine Parade,3.0,5.0,65.0,50.166666666666664,"59, Marine Ter",6.49,1.30585648473163,103.914729886792,440059,Kembangan MRT,1.69
174417,490000.0,2024,3,2024-03,Central,Marine Parade,4.0,5.0,82.0,50.083333333333336,"17, Marine Ter",6.35,1.30376782197877,103.914176046886,440017,Kembangan MRT,1.91
174418,590000.0,2024,3,2024-03,East,Pasir Ris,4.0,11.0,110.0,71.41666666666667,"613, Elias Road",13.54,1.37499586404528,103.941510592544,510613,Pasir Ris MRT,0.89
174419,530000.0,2024,3,2024-03,East,Pasir Ris,4.0,11.0,107.0,68.41666666666667,"231, Pasir Ris Drive 4",14.98,1.37337990743405,103.961401813164,510231,Pasir Ris MRT,1.35
174420,528000.0,2024,3,2024-03,East,Pasir Ris,4.0,2.0,105.0,67.83333333333333,"484, Pasir Ris Drive 4",14.92,1.3736034575533,103.960557824017,510484,Pasir Ris MRT,1.26
174421,480000.0,2024,3,2024-03,East,Pasir Ris,4.0,11.0,84.0,63.75,"427, Pasir Ris Drive 6",14.3,1.37030649259799,103.956014968641,510427,Pasir Ris MRT,0.81
174422,550000.0,2024,3,2024-03,East,Pasir Ris,4.0,2.0,107.0,64.66666666666667,"477, Pasir Ris Drive 6",14.8,1.37449176913404,103.958262498026,510477,Pasir Ris MRT,1.01
174423,575000.0,2024,3,2024-03,East,Pasir Ris,4.0,5.0,113.0,65.58333333333333,"109, Pasir Ris Street 11",14.17,1.3684636800666,103.956009070114,510109,Pasir Ris MRT,0.9
174424,575000.0,2024,3,2024-03,East,Pasir Ris,4.0,5.0,104.0,64.16666666666667,"104, Pasir Ris Street 12",14.36,1.36795278031259,103.958702645232,510104,Pasir Ris MRT,1.19
174425,716000.0,2024,3,2024-03,East,Pasir Ris,4.0,11.0,93.0,90.5,"526A, Pasir Ris Street 51",13.37,1.36754162355292,103.947105433712,511526,Pasir Ris MRT,0.65
174426,568000.0,2024,3,2024-03,East,Pasir Ris,4.0,11.0,104.0,71.5,"768, Pasir Ris Street 71",13.13,1.37537067639067,103.935517710994,510768,Pasir Ris MRT,1.55
174427,675000.0,2024,3,2024-03,East,Pasir Ris,5.0,5.0,127.0,64.91666666666667,"405, Pasir Ris Drive 6",14.55,1.37362250241917,103.955932241638,510405,Pasir Ris MRT,0.74
174428,655000.0,2024,3,2024-03,East,Pasir Ris,5.0,11.0,122.0,64.41666666666667,"472, Pasir Ris Drive 6",14.7,1.37416575605544,103.957269905237,510472,Pasir Ris MRT,0.9
174429,650888.0,2024,3,2024-03,East,Pasir Ris,5.0,8.0,126.0,68.58333333333333,"193, Pasir Ris Street 12",14.28,1.36605107630216,103.959389712733,510193,Tampines East MRT,1.21
174430,680000.0,2024,3,2024-03,East,Pasir Ris,5.0,8.0,124.0,68.58333333333333,"198, Pasir Ris Street 12",14.4,1.36697256341726,103.960009214113,510198,Tampines East MRT,1.33
174431,640000.0,2024,3,2024-03,East,Pasir Ris,5.0,8.0,125.0,68.58333333333333,"192, Pasir Ris Street 12",14.26,1.36624733463523,103.959056952085,510192,Tampines East MRT,1.22
174432,665000.0,2024,3,2024-03,East,Pasir Ris,5.0,2.0,126.0,71.75,"752, Pasir Ris Street 71",13.28,1.37783520639571,103.934582519119,510752,Pasir Ris MRT,1.72
174433,835000.0,2024,3,2024-03,East,Pasir Ris,5.5,2.0,146.0,64.83333333333333,"448, Pasir Ris Drive 6",14.5,1.37058343649099,103.958105613797,510448,Pasir Ris MRT,1.02
174434,930000.0,2024,3,2024-03,East,Pasir Ris,5.5,5.0,152.0,65.16666666666667,"408, Pasir Ris Drive 6",14.33,1.37317836515425,103.953731204512,510408,Pasir Ris MRT,0.5
174435,800888.0,2024,3,2024-03,East,Pasir Ris,5.5,11.0,145.0,68.5,"243, Pasir Ris Street 21",14.98,1.37155210403562,103.962993228282,510243,Pasir Ris MRT,1.53
174436,800000.0,2024,3,2024-03,East,Pasir Ris,5.5,2.0,148.0,68.41666666666667,"250, Pasir Ris Street 21",14.87,1.37023855243085,103.962894246393,510250,Pasir Ris MRT,1.55
174437,808000.0,2024,3,2024-03,East,Pasir Ris,5.5,8.0,146.0,68.41666666666667,"220, Pasir Ris Street 21",14.74,1.36984821188537,103.961582596338,510220,Pasir Ris MRT,1.41
174438,760000.0,2024,3,2024-03,East,Pasir Ris,5.5,11.0,147.0,68.41666666666667,"245, Pasir Ris Street 21",14.95,1.37110012229173,103.96304680441,510245,Pasir Ris MRT,1.55
174439,846000.0,2024,3,2024-03,East,Pasir Ris,5.5,8.0,150.0,67.91666666666667,"465, Pasir Ris Street 41",14.74,1.37340933790495,103.958559916253,510465,Pasir Ris MRT,1.03
174440,850000.0,2024,3,2024-03,East,Pasir Ris,5.5,5.0,148.0,70.66666666666667,"582, Pasir Ris Street 53",13.97,1.37534399249971,103.946874016566,510582,Pasir Ris MRT,0.37
174441,908000.0,2024,3,2024-03,East,Pasir Ris,5.5,8.0,145.0,70.66666666666667,"584, Pasir Ris Street 53",13.96,1.37496591616962,103.947206088534,510584,Pasir Ris MRT,0.31
174442,320000.0,2024,3,2024-03,North-East,Punggol,2.0,2.0,46.0,89.25,"623B, Punggol Ctrl",14.02,1.39935935540286,103.911836712507,822623,Oasis LRT,0.34
174443,380000.0,2024,3,2024-03,North-East,Punggol,2.0,14.0,50.0,87.41666666666667,"601D, Punggol Ctrl",14.22,1.40296400750639,103.907847415747,824601,Oasis LRT,0.55
174444,355000.0,2024,3,2024-03,North-East,Punggol,2.0,8.0,47.0,93.75,"659C, Punggol East",14.55,1.40122538798494,103.919128590087,823659,Kadaloor LRT,0.34
174445,336000.0,2024,3,2024-03,North-East,Punggol,2.0,5.0,38.0,93.83333333333333,"232C, Sumang Lane",13.52,1.40203576124081,103.890116621791,823232,Farmway LRT,0.55
174446,468000.0,2024,3,2024-03,North-East,Punggol,3.0,11.0,67.0,92.33333333333333,"120A, Edgedale Plains",13.36,1.39451217943806,103.907964274268,821120,Meridian LRT,0.29
174447,560000.0,2024,3,2024-03,North-East,Punggol,3.0,11.0,73.0,88.08333333333333,"289A, Punggol Pl",13.87,1.40157247042169,103.902619076474,821289,Cove LRT,0.45
174448,450000.0,2024,3,2024-03,North-East,Punggol,3.0,5.0,67.0,89.33333333333333,"208A, Punggol Pl",13.79,1.40146324574732,103.900761051711,821208,Compassvale LRT,0.77
174449,470000.0,2024,3,2024-03,North-East,Punggol,3.0,5.0,67.0,89.08333333333333,"211D, Punggol Walk",13.68,1.40093563151906,103.899198538,824211,Compassvale LRT,0.73
174450,480888.0,2024,3,2024-03,North-East,Punggol,3.0,11.0,68.0,93.83333333333333,"220B, Sumang Lane",13.61,1.40151003643786,103.895420741116,822220,Sengkang MRT,1.09
174451,480888.0,2024,3,2024-03,North-East,Punggol,3.0,8.0,68.0,93.83333333333333,"224A, Sumang Lane",13.58,1.40195144648238,103.892808462281,821224,Farmway LRT,0.66
174452,455000.0,2024,3,2024-03,North-East,Punggol,3.0,11.0,68.0,93.83333333333333,"224C, Sumang Lane",13.57,1.40150839589079,103.894127051818,823224,Farmway LRT,0.72
174453,515000.0,2024,3,2024-03,North-East,Punggol,3.0,17.0,68.0,90.33333333333333,"312A, Sumang Link",14.76,1.41081926900094,103.900371677782,821312,Nibong LRT,0.11
174454,512000.0,2024,3,2024-03,North-East,Punggol,3.0,17.0,68.0,94.16666666666667,"322C, Sumang Walk",14.61,1.41051905118907,103.896581361899,823322,Sumang LRT,0.32
174455,508000.0,2024,3,2024-03,North-East,Punggol,3.0,17.0,68.0,94.91666666666667,"325A, Sumang Walk",14.98,1.41359660400066,103.898121318524,821325,Nibong LRT,0.31
174456,498000.0,2024,3,2024-03,North-East,Punggol,3.0,8.0,68.0,94.08333333333333,"322C, Sumang Walk",14.61,1.41051905118907,103.896581361899,823322,Sumang LRT,0.32
174457,460000.0,2024,3,2024-03,North-East,Punggol,3.0,5.0,68.0,94.91666666666667,"325B, Sumang Walk",14.92,1.41312136591979,103.897927310379,822325,Nibong LRT,0.3
174458,518000.0,2024,3,2024-03,North-East,Punggol,3.0,14.0,68.0,95.0,"325A, Sumang Walk",14.98,1.41359660400066,103.898121318524,821325,Nibong LRT,0.31
174459,455000.0,2024,3,2024-03,North-East,Punggol,3.0,5.0,68.0,93.75,"327A, Sumang Walk",14.89,1.41243613191501,103.899133553079,821327,Nibong LRT,0.15
174460,645000.0,2024,3,2024-03,North-East,Punggol,4.0,17.0,93.0,93.58333333333333,"682A, Edgedale Plains",14.65,1.40354774923551,103.916291277867,821682,Kadaloor LRT,0.45
174461,520888.0,2024,3,2024-03,North-East,Punggol,4.0,14.0,91.0,78.83333333333333,"132, Edgedale Plains",13.34,1.3930694988303,103.910698497279,820132,Meridian LRT,0.47
174462,620000.0,2024,3,2024-03,North-East,Punggol,4.0,2.0,93.0,93.5,"684A, Edgedale Plains",14.55,1.40279379493336,103.915878602831,821684,Oasis LRT,0.36
174463,558000.0,2024,3,2024-03,North-East,Punggol,4.0,5.0,92.0,87.83333333333333,"615B, Edgefield Plains",14.38,1.40374588184628,103.909882888788,822615,Oasis LRT,0.36
174464,610000.0,2024,3,2024-03,North-East,Punggol,4.0,14.0,90.0,90.83333333333333,"672D, Edgefield Plains",14.82,1.40759031189113,103.910923572748,824672,Oasis LRT,0.62
174465,633000.0,2024,3,2024-03,North-East,Punggol,4.0,11.0,94.0,89.25,"623A, Punggol Ctrl",14.08,1.39988482536912,103.91189638413,821623,Oasis LRT,0.28
174466,620000.0,2024,3,2024-03,North-East,Punggol,4.0,11.0,93.0,87.41666666666667,"601A, Punggol Ctrl",14.16,1.40246846595119,103.907582202598,821601,Cove LRT,0.4
174467,542000.0,2024,3,2024-03,North-East,Punggol,4.0,5.0,94.0,79.33333333333333,"166B, Punggol Ctrl",13.7,1.39457812551483,103.915235013308,822166,Riviera LRT,0.1
174468,565000.0,2024,3,2024-03,North-East,Punggol,4.0,14.0,95.0,79.25,"166A, Punggol Ctrl",13.7,1.39444866898152,103.915522366152,821166,Riviera LRT,0.07
174469,628000.0,2024,3,2024-03,North-East,Punggol,4.0,8.0,94.0,89.25,"622B, Punggol Ctrl",14.06,1.40034369782027,103.91054120733,822622,Oasis LRT,0.32
174470,658000.0,2024,3,2024-03,North-East,Punggol,4.0,14.0,95.0,89.16666666666667,"624A, Punggol Ctrl",14.15,1.40086241223827,103.911368717759,821624,Oasis LRT,0.22
174471,668888.0,2024,3,2024-03,North-East,Punggol,4.0,11.0,93.0,91.58333333333333,"678A, Punggol Drive",14.53,1.40566213236302,103.908718985826,821678,Oasis LRT,0.58
174472,640000.0,2024,3,2024-03,North-East,Punggol,4.0,5.0,93.0,91.0,"667A, Punggol Drive",14.45,1.40260030998864,103.913971396177,821667,Oasis LRT,0.14
174473,572000.0,2024,3,2024-03,North-East,Punggol,4.0,14.0,92.0,82.83333333333333,"635B, Punggol Drive",14.26,1.40079994425428,103.913980942913,822635,Oasis LRT,0.22
