_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
156044,370000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,62.0,48.666666666666664,"73, Lor 4 Toa Payoh",5.71,1.33432001132262,103.851714329027,310073,Toa Payoh MRT,0.5
156045,356000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,17.0,63.0,59.083333333333336,"51, Lor 6 Toa Payoh",6.08,1.33778337648439,103.852507455855,310051,Braddell MRT,0.7
156046,360000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,2.0,73.0,59.083333333333336,"51, Lor 6 Toa Payoh",6.08,1.33778337648439,103.852507455855,310051,Braddell MRT,0.7
156047,325000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,67.0,46.166666666666664,"20, Lor 7 Toa Payoh",5.71,1.3349672085704,103.857205938309,310020,Toa Payoh MRT,1.11
156048,338000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,66.0,46.25,"9, Lor 7 Toa Payoh",5.99,1.337504820026,103.857839466376,310009,Braddell MRT,1.27
156049,395000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,67.0,60.416666666666664,"118, Potong Pasir Avenue 1",5.76,1.33548147418923,103.862653751675,350118,Potong Pasir MRT,0.84
156050,460000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,2.0,74.0,59.75,"103, Potong Pasir Avenue 1",5.68,1.33411338676706,103.86952371664,350103,Potong Pasir MRT,0.31
156051,550000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,74.0,60.166666666666664,"106, Potong Pasir Avenue 1",5.66,1.33410033566662,103.868171273744,350106,Potong Pasir MRT,0.32
156052,370000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,5.0,67.0,60.333333333333336,"115, Potong Pasir Avenue 1",5.95,1.33726999806036,103.862806558366,350115,Potong Pasir MRT,0.95
156053,330000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,67.0,46.666666666666664,"26, Toa Payoh East",5.49,1.33291837032644,103.856763112528,310026,Toa Payoh MRT,1.03
